ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
1378,166,213,21,0.415,0.532,0.052
1379,314,65,21,0.785,0.163,0.052
1380,298,81,21,0.745,0.203,0.052
1381,296,83,21,0.740,0.207,0.052
1382,289,90,21,0.723,0.225,0.052
1383,124,255,21,0.310,0.637,0.052
1384,294,85,21,0.735,0.212,0.052
1385,297,82,21,0.743,0.205,0.052
1386,300,79,21,0.750,0.198,0.052
1387,297,82,21,0.743,0.205,0.052
1388,297,82,21,0.743,0.205,0.052
1389,299,80,21,0.748,0.200,0.052
1390,210,169,21,0.525,0.422,0.052
1391,143,236,21,0.357,0.590,0.052
1392,309,70,21,0.772,0.175,0.052
1393,309,70,21,0.772,0.175,0.052
1394,300,79,21,0.750,0.198,0.052
1395,309,70,21,0.772,0.175,0.052
1396,305,74,21,0.762,0.185,0.052
1397,292,87,21,0.730,0.217,0.052
1398,299,80,21,0.748,0.200,0.052
1399,314,65,21,0.785,0.163,0.052
1400,281,98,21,0.703,0.245,0.052
1401,300,79,21,0.750,0.198,0.052
1402,314,65,21,0.785,0.163,0.052
1403,303,76,21,0.757,0.190,0.052
1404,153,226,21,0.383,0.565,0.052
1405,296,83,21,0.740,0.207,0.052
1406,192,187,21,0.480,0.468,0.052
1407,314,65,21,0.785,0.163,0.052
1408,297,82,21,0.743,0.205,0.052
1409,300,79,21,0.750,0.198,0.052
1410,124,255,21,0.310,0.637,0.052
1411,315,64,21,0.787,0.160,0.052
1412,296,83,21,0.740,0.207,0.052
1413,274,105,21,0.685,0.263,0.052
1414,287,92,21,0.718,0.230,0.052
1415,297,82,21,0.743,0.205,0.052
1416,297,82,21,0.743,0.205,0.052
1417,292,87,21,0.730,0.217,0.052
1418,311,68,21,0.777,0.170,0.052
1419,305,74,21,0.762,0.185,0.052
1420,144,235,21,0.360,0.588,0.052
1421,298,81,21,0.745,0.203,0.052
1422,273,106,21,0.682,0.265,0.052
1423,294,85,21,0.735,0.212,0.052
1424,266,113,21,0.665,0.282,0.052
1425,307,72,21,0.767,0.180,0.052
1426,281,98,21,0.703,0.245,0.052
1427,300,79,21,0.750,0.198,0.052
1428,299,80,21,0.748,0.200,0.052
1429,280,99,21,0.700,0.247,0.052
1430,296,83,21,0.740,0.207,0.052
1431,280,99,21,0.700,0.247,0.052
1432,161,218,21,0.403,0.545,0.052
1433,300,79,21,0.750,0.198,0.052
1434,315,64,21,0.787,0.160,0.052
1435,298,81,21,0.745,0.203,0.052
1436,287,92,21,0.718,0.230,0.052
1437,294,85,21,0.735,0.212,0.052
1438,294,85,21,0.735,0.212,0.052
1439,312,67,21,0.780,0.168,0.052
1440,300,79,21,0.750,0.198,0.052
1441,279,100,21,0.698,0.250,0.052
1442,309,70,21,0.772,0.175,0.052
1443,215,164,21,0.537,0.410,0.052
1444,290,89,21,0.725,0.223,0.052
1445,298,81,21,0.745,0.203,0.052
1446,314,65,21,0.785,0.163,0.052
1447,266,113,21,0.665,0.282,0.052
1448,290,89,21,0.725,0.223,0.052
1449,258,121,21,0.645,0.302,0.052
1450,305,74,21,0.762,0.185,0.052
1451,301,78,21,0.752,0.195,0.052
1452,280,99,21,0.700,0.247,0.052
1453,228,151,21,0.570,0.378,0.052
1454,315,64,21,0.787,0.160,0.052
1455,306,73,21,0.765,0.182,0.052
1456,230,149,21,0.575,0.372,0.052
1457,247,132,21,0.618,0.330,0.052
1458,307,72,21,0.767,0.180,0.052
1459,296,83,21,0.740,0.207,0.052
1460,298,81,21,0.745,0.203,0.052
1461,300,79,21,0.750,0.198,0.052
1462,309,70,21,0.772,0.175,0.052
1463,269,110,21,0.672,0.275,0.052
1464,284,95,21,0.710,0.237,0.052
1465,307,72,21,0.767,0.180,0.052
1466,201,178,21,0.502,0.445,0.052
1467,300,79,21,0.750,0.198,0.052
1468,278,101,21,0.695,0.253,0.052
1469,314,65,21,0.785,0.163,0.052
1470,306,73,21,0.765,0.182,0.052
1471,143,236,21,0.357,0.590,0.052
1472,316,63,21,0.790,0.158,0.052
1473,311,68,21,0.777,0.170,0.052
1474,296,83,21,0.740,0.207,0.052
1475,300,79,21,0.750,0.198,0.052
1476,311,68,21,0.777,0.170,0.052
1477,305,74,21,0.762,0.185,0.052
1478,292,87,21,0.730,0.217,0.052
1479,287,92,21,0.718,0.230,0.052
1480,300,79,21,0.750,0.198,0.052
1481,314,65,21,0.785,0.163,0.052
1482,297,82,21,0.743,0.205,0.052
1483,307,72,21,0.767,0.180,0.052
1484,158,221,21,0.395,0.552,0.052
1485,289,90,21,0.723,0.225,0.052
1486,312,67,21,0.780,0.168,0.052
1487,316,63,21,0.790,0.158,0.052
1488,314,65,21,0.785,0.163,0.052
1489,257,122,21,0.642,0.305,0.052
1490,280,99,21,0.700,0.247,0.052
1491,298,81,21,0.745,0.203,0.052
1492,305,74,21,0.762,0.185,0.052
1493,277,102,21,0.693,0.255,0.052
1494,300,79,21,0.750,0.198,0.052
1495,301,78,21,0.752,0.195,0.052
1496,292,87,21,0.730,0.217,0.052
1497,313,66,21,0.782,0.165,0.052
1498,294,85,21,0.735,0.212,0.052
1499,292,87,21,0.730,0.217,0.052
1500,294,85,21,0.735,0.212,0.052
1501,290,89,21,0.725,0.223,0.052
1502,306,73,21,0.765,0.182,0.052
1503,304,75,21,0.760,0.188,0.052
1504,300,79,21,0.750,0.198,0.052
1505,309,70,21,0.772,0.175,0.052
1506,309,70,21,0.772,0.175,0.052
1507,292,87,21,0.730,0.217,0.052
1508,306,73,21,0.765,0.182,0.052
1509,277,102,21,0.693,0.255,0.052
1510,312,67,21,0.780,0.168,0.052
1511,314,65,21,0.785,0.163,0.052
1512,302,77,21,0.755,0.193,0.052
1513,258,121,21,0.645,0.302,0.052
1514,305,74,21,0.762,0.185,0.052
1515,305,74,21,0.762,0.185,0.052
1516,147,232,21,0.367,0.580,0.052
1517,294,85,21,0.735,0.212,0.052
1518,300,79,21,0.750,0.198,0.052
1519,134,245,21,0.335,0.613,0.052
1520,192,187,21,0.480,0.468,0.052
1521,282,97,21,0.705,0.242,0.052
1522,297,82,21,0.743,0.205,0.052
1523,300,79,21,0.750,0.198,0.052
1524,312,67,21,0.780,0.168,0.052
1525,307,72,21,0.767,0.180,0.052
1526,305,74,21,0.762,0.185,0.052
1527,306,73,21,0.765,0.182,0.052
1528,298,81,21,0.745,0.203,0.052
1529,294,85,21,0.735,0.212,0.052
1530,266,113,21,0.665,0.282,0.052
1531,300,79,21,0.750,0.198,0.052
1532,156,223,21,0.390,0.557,0.052
1533,189,190,21,0.472,0.475,0.052
1534,274,105,21,0.685,0.263,0.052
1535,309,70,21,0.772,0.175,0.052
1536,283,96,21,0.708,0.240,0.052
1537,297,82,21,0.743,0.205,0.052
1538,143,236,21,0.357,0.590,0.052
1539,201,178,21,0.502,0.445,0.052
1540,294,85,21,0.735,0.212,0.052
1541,213,166,21,0.532,0.415,0.052
1542,147,232,21,0.367,0.580,0.052
1543,315,64,21,0.787,0.160,0.052
1544,147,232,21,0.367,0.580,0.052
1545,290,89,21,0.725,0.223,0.052
1546,299,80,21,0.748,0.200,0.052
1547,287,92,21,0.718,0.230,0.052
1548,296,83,21,0.740,0.207,0.052
1549,296,83,21,0.740,0.207,0.052
1550,291,88,21,0.728,0.220,0.052
1551,299,80,21,0.748,0.200,0.052
1552,287,92,21,0.718,0.230,0.052
1553,312,67,21,0.780,0.168,0.052
1554,314,65,21,0.785,0.163,0.052
1555,315,64,21,0.787,0.160,0.052
1556,294,85,21,0.735,0.212,0.052
1557,306,73,21,0.765,0.182,0.052
1558,297,82,21,0.743,0.205,0.052
1559,314,65,21,0.785,0.163,0.052
1560,294,85,21,0.735,0.212,0.052
1561,300,79,21,0.750,0.198,0.052
1562,297,82,21,0.743,0.205,0.052
1563,292,87,21,0.730,0.217,0.052
1564,301,78,21,0.752,0.195,0.052
1565,300,79,21,0.750,0.198,0.052
1566,300,79,21,0.750,0.198,0.052
1567,307,72,21,0.767,0.180,0.052
1568,309,70,21,0.772,0.175,0.052
1569,294,85,21,0.735,0.212,0.052
1570,296,83,21,0.740,0.207,0.052
1571,306,73,21,0.765,0.182,0.052
1572,282,97,21,0.705,0.242,0.052
1573,303,76,21,0.757,0.190,0.052
1574,314,65,21,0.785,0.163,0.052
1575,307,72,21,0.767,0.180,0.052
1576,274,105,21,0.685,0.263,0.052
1577,222,157,21,0.555,0.393,0.052
1578,211,168,21,0.527,0.420,0.052
1579,294,85,21,0.735,0.212,0.052
1580,306,73,21,0.765,0.182,0.052
1581,294,85,21,0.735,0.212,0.052
1582,312,67,21,0.780,0.168,0.052
1583,305,74,21,0.762,0.185,0.052
1584,314,65,21,0.785,0.163,0.052
1585,294,85,21,0.735,0.212,0.052
1586,314,65,21,0.785,0.163,0.052
1587,257,122,21,0.642,0.305,0.052
1588,290,89,21,0.725,0.223,0.052
1589,300,79,21,0.750,0.198,0.052
1590,314,65,21,0.785,0.163,0.052
1591,278,101,21,0.695,0.253,0.052
1592,306,73,21,0.765,0.182,0.052
1593,299,80,21,0.748,0.200,0.052
1594,179,200,21,0.448,0.500,0.052
1595,306,73,21,0.765,0.182,0.052
1596,309,70,21,0.772,0.175,0.052
1597,298,81,21,0.745,0.203,0.052
1598,283,96,21,0.708,0.240,0.052
1599,277,102,21,0.693,0.255,0.052
1600,301,78,21,0.752,0.195,0.052
1601,149,230,21,0.372,0.575,0.052
1602,314,65,21,0.785,0.163,0.052
1603,314,65,21,0.785,0.163,0.052
1604,277,102,21,0.693,0.255,0.052
1605,294,85,21,0.735,0.212,0.052
1606,314,65,21,0.785,0.163,0.052
1607,278,101,21,0.695,0.253,0.052
1608,278,101,21,0.695,0.253,0.052
1609,297,82,21,0.743,0.205,0.052
1610,314,65,21,0.785,0.163,0.052
1611,290,89,21,0.725,0.223,0.052
1612,278,101,21,0.695,0.253,0.052
1613,309,70,21,0.772,0.175,0.052
1614,312,67,21,0.780,0.168,0.052
1615,314,65,21,0.785,0.163,0.052
1616,300,79,21,0.750,0.198,0.052
1617,309,70,21,0.772,0.175,0.052
1618,234,145,21,0.585,0.362,0.052
1619,309,70,21,0.772,0.175,0.052
1620,301,78,21,0.752,0.195,0.052
1621,161,218,21,0.403,0.545,0.052
1622,270,109,21,0.675,0.273,0.052
1623,281,98,21,0.703,0.245,0.052
1624,315,64,21,0.787,0.160,0.052
1625,300,79,21,0.750,0.198,0.052
1626,291,88,21,0.728,0.220,0.052
1627,290,89,21,0.725,0.223,0.052
1628,264,115,21,0.660,0.287,0.052
1629,294,85,21,0.735,0.212,0.052
1630,308,71,21,0.770,0.177,0.052
1631,305,74,21,0.762,0.185,0.052
1632,294,85,21,0.735,0.212,0.052
1633,291,88,21,0.728,0.220,0.052
1634,274,105,21,0.685,0.263,0.052
1635,294,85,21,0.735,0.212,0.052
1636,294,85,21,0.735,0.212,0.052
1637,273,106,21,0.682,0.265,0.052
1638,241,138,21,0.603,0.345,0.052
1639,296,83,21,0.740,0.207,0.052
1640,301,78,21,0.752,0.195,0.052
1641,297,82,21,0.743,0.205,0.052
1642,275,104,21,0.688,0.260,0.052
1643,297,82,21,0.743,0.205,0.052
1644,273,106,21,0.682,0.265,0.052
1645,287,92,21,0.718,0.230,0.052
1646,300,79,21,0.750,0.198,0.052
1647,299,80,21,0.748,0.200,0.052
1648,308,71,21,0.770,0.177,0.052
1649,258,121,21,0.645,0.302,0.052
1650,278,101,21,0.695,0.253,0.052
1651,172,207,21,0.430,0.517,0.052
1652,307,72,21,0.767,0.180,0.052
1653,315,64,21,0.787,0.160,0.052
1654,294,85,21,0.735,0.212,0.052
1655,306,73,21,0.765,0.182,0.052
1656,301,78,21,0.752,0.195,0.052
1657,305,74,21,0.762,0.185,0.052
1658,290,89,21,0.725,0.223,0.052
1659,273,106,21,0.682,0.265,0.052
1660,159,220,21,0.398,0.550,0.052
1661,216,163,21,0.540,0.407,0.052
1662,247,132,21,0.618,0.330,0.052
1663,303,76,21,0.757,0.190,0.052
1664,296,83,21,0.740,0.207,0.052
1665,314,65,21,0.785,0.163,0.052
1666,309,70,21,0.772,0.175,0.052
1667,299,80,21,0.748,0.200,0.052
1668,312,67,21,0.780,0.168,0.052
1669,267,112,21,0.667,0.280,0.052
1670,296,83,21,0.740,0.207,0.052
1671,292,87,21,0.730,0.217,0.052
1672,305,74,21,0.762,0.185,0.052
1673,281,98,21,0.703,0.245,0.052
1674,298,81,21,0.745,0.203,0.052
1675,288,91,21,0.720,0.228,0.052
1676,204,175,21,0.510,0.438,0.052
1677,197,182,21,0.492,0.455,0.052
1678,158,221,21,0.395,0.552,0.052
1679,166,213,21,0.415,0.532,0.052
1680,292,87,21,0.730,0.217,0.052
1681,306,73,21,0.765,0.182,0.052
1682,306,73,21,0.765,0.182,0.052
1683,192,187,21,0.480,0.468,0.052
1684,303,76,21,0.757,0.190,0.052
1685,303,76,21,0.757,0.190,0.052
1686,316,63,21,0.790,0.158,0.052
1687,103,276,21,0.258,0.690,0.052
1688,314,65,21,0.785,0.163,0.052
1689,265,114,21,0.662,0.285,0.052
1690,201,178,21,0.502,0.445,0.052
1691,292,87,21,0.730,0.217,0.052
1692,291,88,21,0.728,0.220,0.052
1693,303,76,21,0.757,0.190,0.052
1694,152,227,21,0.380,0.568,0.052
1695,315,64,21,0.787,0.160,0.052
1696,312,67,21,0.780,0.168,0.052
1697,297,82,21,0.743,0.205,0.052
1698,314,65,21,0.785,0.163,0.052
1699,262,117,21,0.655,0.292,0.052
1700,294,85,21,0.735,0.212,0.052
1701,138,241,21,0.345,0.603,0.052
1702,306,73,21,0.765,0.182,0.052
1703,291,88,21,0.728,0.220,0.052
1704,275,104,21,0.688,0.260,0.052
1705,315,64,21,0.787,0.160,0.052
1706,299,80,21,0.748,0.200,0.052
1707,293,86,21,0.733,0.215,0.052
1708,290,89,21,0.725,0.223,0.052
1709,277,102,21,0.693,0.255,0.052
1710,278,101,21,0.695,0.253,0.052
1711,294,85,21,0.735,0.212,0.052
1712,306,73,21,0.765,0.182,0.052
1713,305,74,21,0.762,0.185,0.052
1714,314,65,21,0.785,0.163,0.052
1715,305,74,21,0.762,0.185,0.052
1716,312,67,21,0.780,0.168,0.052
1717,155,224,21,0.388,0.560,0.052
1718,299,80,21,0.748,0.200,0.052
1719,205,174,21,0.512,0.435,0.052
1720,300,79,21,0.750,0.198,0.052
1721,312,67,21,0.780,0.168,0.052
1722,267,112,21,0.667,0.280,0.052
1723,300,79,21,0.750,0.198,0.052
1724,294,85,21,0.735,0.212,0.052
1725,300,79,21,0.750,0.198,0.052
1726,306,73,21,0.765,0.182,0.052
1727,296,83,21,0.740,0.207,0.052
1728,297,82,21,0.743,0.205,0.052
1729,303,76,21,0.757,0.190,0.052
1730,294,85,21,0.735,0.212,0.052
1731,218,161,21,0.545,0.403,0.052
1732,309,70,21,0.772,0.175,0.052
1733,288,91,21,0.720,0.228,0.052
1734,275,104,21,0.688,0.260,0.052
1735,314,65,21,0.785,0.163,0.052
1736,296,83,21,0.740,0.207,0.052
1737,309,70,21,0.772,0.175,0.052
1738,297,82,21,0.743,0.205,0.052
1739,300,79,21,0.750,0.198,0.052
1740,307,72,21,0.767,0.180,0.052
1741,298,81,21,0.745,0.203,0.052
1742,290,89,21,0.725,0.223,0.052
1743,284,95,21,0.710,0.237,0.052
1744,305,74,21,0.762,0.185,0.052
1745,189,190,21,0.472,0.475,0.052
1746,312,67,21,0.780,0.168,0.052
1747,314,65,21,0.785,0.163,0.052
1748,314,65,21,0.785,0.163,0.052
1749,240,139,21,0.600,0.347,0.052
1750,286,93,21,0.715,0.233,0.052
1751,309,70,21,0.772,0.175,0.052
1752,300,79,21,0.750,0.198,0.052
1753,306,73,21,0.765,0.182,0.052
1754,292,87,21,0.730,0.217,0.052
1755,294,85,21,0.735,0.212,0.052
1756,297,82,21,0.743,0.205,0.052
1757,312,67,21,0.780,0.168,0.052
1758,300,79,21,0.750,0.198,0.052
1759,273,106,21,0.682,0.265,0.052
1760,305,74,21,0.762,0.185,0.052
1761,316,63,21,0.790,0.158,0.052
1762,300,79,21,0.750,0.198,0.052
1763,314,65,21,0.785,0.163,0.052
1764,292,87,21,0.730,0.217,0.052
1765,307,72,21,0.767,0.180,0.052
1766,312,67,21,0.780,0.168,0.052
1767,297,82,21,0.743,0.205,0.052
1768,298,81,21,0.745,0.203,0.052
1769,161,218,21,0.403,0.545,0.052
1770,306,73,21,0.765,0.182,0.052
1771,219,160,21,0.547,0.400,0.052
1772,299,80,21,0.748,0.200,0.052
1773,292,87,21,0.730,0.217,0.052
1774,292,87,21,0.730,0.217,0.052
1775,282,97,21,0.705,0.242,0.052
1776,281,98,21,0.703,0.245,0.052
1777,300,79,21,0.750,0.198,0.052
1778,168,211,21,0.420,0.527,0.052
1779,314,65,21,0.785,0.163,0.052
1780,294,85,21,0.735,0.212,0.052
1781,305,74,21,0.762,0.185,0.052
1782,314,65,21,0.785,0.163,0.052
1783,315,64,21,0.787,0.160,0.052
1784,292,87,21,0.730,0.217,0.052
1785,291,88,21,0.728,0.220,0.052
1786,201,178,21,0.502,0.445,0.052
1787,292,87,21,0.730,0.217,0.052
1788,300,79,21,0.750,0.198,0.052
1789,297,82,21,0.743,0.205,0.052
1790,300,79,21,0.750,0.198,0.052
1791,314,65,21,0.785,0.163,0.052
1792,305,74,21,0.762,0.185,0.052
1793,312,67,21,0.780,0.168,0.052
1794,305,74,21,0.762,0.185,0.052
1795,303,76,21,0.757,0.190,0.052
1796,236,143,21,0.590,0.357,0.052
1797,303,76,21,0.757,0.190,0.052
1798,303,76,21,0.757,0.190,0.052
1799,266,113,21,0.665,0.282,0.052
1800,305,74,21,0.762,0.185,0.052
1801,287,92,21,0.718,0.230,0.052
1802,306,73,21,0.765,0.182,0.052
1803,201,178,21,0.502,0.445,0.052
1804,213,166,21,0.532,0.415,0.052
1805,266,113,21,0.665,0.282,0.052
1806,305,74,21,0.762,0.185,0.052
1807,314,65,21,0.785,0.163,0.052
1808,307,72,21,0.767,0.180,0.052
1809,305,74,21,0.762,0.185,0.052
1810,298,81,21,0.745,0.203,0.052
1811,292,87,21,0.730,0.217,0.052
1812,274,105,21,0.685,0.263,0.052
1813,292,87,21,0.730,0.217,0.052
1814,294,85,21,0.735,0.212,0.052
1815,280,99,21,0.700,0.247,0.052
1816,270,109,21,0.675,0.273,0.052
1817,293,86,21,0.733,0.215,0.052
1818,243,136,21,0.608,0.340,0.052
1819,294,85,21,0.735,0.212,0.052
1820,292,87,21,0.730,0.217,0.052
1821,296,83,21,0.740,0.207,0.052
1822,246,133,21,0.615,0.333,0.052
1823,261,118,21,0.652,0.295,0.052
1824,230,149,21,0.575,0.372,0.052
1825,309,70,21,0.772,0.175,0.052
1826,306,73,21,0.765,0.182,0.052
1827,300,79,21,0.750,0.198,0.052
1828,301,78,21,0.752,0.195,0.052
1829,299,80,21,0.748,0.200,0.052
1830,131,248,21,0.328,0.620,0.052
1831,290,89,21,0.725,0.223,0.052
1832,300,79,21,0.750,0.198,0.052
1833,305,74,21,0.762,0.185,0.052
1834,258,121,21,0.645,0.302,0.052
1835,309,70,21,0.772,0.175,0.052
1836,305,74,21,0.762,0.185,0.052
1837,312,67,21,0.780,0.168,0.052
1838,290,89,21,0.725,0.223,0.052
1839,228,151,21,0.570,0.378,0.052
1840,314,65,21,0.785,0.163,0.052
1841,294,85,21,0.735,0.212,0.052
1842,271,108,21,0.677,0.270,0.052
1843,312,67,21,0.780,0.168,0.052
1844,292,87,21,0.730,0.217,0.052
1845,309,70,21,0.772,0.175,0.052
1846,300,79,21,0.750,0.198,0.052
1847,280,99,21,0.700,0.247,0.052
1848,290,89,21,0.725,0.223,0.052
1849,293,86,21,0.733,0.215,0.052
1850,315,64,21,0.787,0.160,0.052
1851,304,75,21,0.760,0.188,0.052
1852,149,230,21,0.372,0.575,0.052
1853,300,79,21,0.750,0.198,0.052
1854,288,91,21,0.720,0.228,0.052
1855,307,72,21,0.767,0.180,0.052
1856,314,65,21,0.785,0.163,0.052
1857,287,92,21,0.718,0.230,0.052
1858,296,83,21,0.740,0.207,0.052
1859,300,79,21,0.750,0.198,0.052
1860,312,67,21,0.780,0.168,0.052
1861,309,70,21,0.772,0.175,0.052
1862,143,236,21,0.357,0.590,0.052
1863,189,190,21,0.472,0.475,0.052
1864,314,65,21,0.785,0.163,0.052
1865,301,78,21,0.752,0.195,0.052
1866,296,83,21,0.740,0.207,0.052
1867,292,87,21,0.730,0.217,0.052
1868,305,74,21,0.762,0.185,0.052
1869,158,221,21,0.395,0.552,0.052
1870,307,72,21,0.767,0.180,0.052
1871,315,64,21,0.787,0.160,0.052
1872,296,83,21,0.740,0.207,0.052
1873,283,96,21,0.708,0.240,0.052
1874,287,92,21,0.718,0.230,0.052
1875,293,86,21,0.733,0.215,0.052
1876,298,81,21,0.745,0.203,0.052
1877,201,178,21,0.502,0.445,0.052
1878,294,85,21,0.735,0.212,0.052
1879,278,101,21,0.695,0.253,0.052
1880,314,65,21,0.785,0.163,0.052
1881,305,74,21,0.762,0.185,0.052
1882,314,65,21,0.785,0.163,0.052
1883,228,151,21,0.570,0.378,0.052
1884,299,80,21,0.748,0.200,0.052
1885,301,78,21,0.752,0.195,0.052
1886,287,92,21,0.718,0.230,0.052
1887,297,82,21,0.743,0.205,0.052
1888,305,74,21,0.762,0.185,0.052
1889,306,73,21,0.765,0.182,0.052
1890,290,89,21,0.725,0.223,0.052
1891,292,87,21,0.730,0.217,0.052
1892,273,106,21,0.682,0.265,0.052
1893,306,73,21,0.765,0.182,0.052
1894,176,203,21,0.440,0.507,0.052
1895,298,81,21,0.745,0.203,0.052
1896,294,85,21,0.735,0.212,0.052
1897,269,110,21,0.672,0.275,0.052
1898,204,175,21,0.510,0.438,0.052
1899,308,71,21,0.770,0.177,0.052
1900,306,73,21,0.765,0.182,0.052
1901,299,80,21,0.748,0.200,0.052
1902,314,65,21,0.785,0.163,0.052
1903,300,79,21,0.750,0.198,0.052
1904,301,78,21,0.752,0.195,0.052
1905,301,78,21,0.752,0.195,0.052
1906,290,89,21,0.725,0.223,0.052
1907,306,73,21,0.765,0.182,0.052
1908,309,70,21,0.772,0.175,0.052
1909,291,88,21,0.728,0.220,0.052
1910,300,79,21,0.750,0.198,0.052
1911,312,67,21,0.780,0.168,0.052
1912,248,131,21,0.620,0.328,0.052
1913,309,70,21,0.772,0.175,0.052
1914,296,83,21,0.740,0.207,0.052
1915,300,79,21,0.750,0.198,0.052
1916,289,90,21,0.723,0.225,0.052
1917,309,70,21,0.772,0.175,0.052
1918,121,258,21,0.302,0.645,0.052
1919,306,73,21,0.765,0.182,0.052
1920,280,99,21,0.700,0.247,0.052
1921,201,178,21,0.502,0.445,0.052
1922,290,89,21,0.725,0.223,0.052
1923,305,74,21,0.762,0.185,0.052
1924,132,247,21,0.330,0.618,0.052
1925,270,109,21,0.675,0.273,0.052
1926,292,87,21,0.730,0.217,0.052
1927,278,101,21,0.695,0.253,0.052
1928,291,88,21,0.728,0.220,0.052
1929,290,89,21,0.725,0.223,0.052
1930,300,79,21,0.750,0.198,0.052
1931,305,74,21,0.762,0.185,0.052
1932,147,232,21,0.367,0.580,0.052
1933,300,79,21,0.750,0.198,0.052
1934,309,70,21,0.772,0.175,0.052
1935,301,78,21,0.752,0.195,0.052
1936,314,65,21,0.785,0.163,0.052
1937,314,65,21,0.785,0.163,0.052
1938,305,74,21,0.762,0.185,0.052
1939,274,105,21,0.685,0.263,0.052
1940,292,87,21,0.730,0.217,0.052
1941,294,85,21,0.735,0.212,0.052
1942,303,76,21,0.757,0.190,0.052
1943,292,87,21,0.730,0.217,0.052
1944,300,79,21,0.750,0.198,0.052
1945,266,113,21,0.665,0.282,0.052
1946,314,65,21,0.785,0.163,0.052
1947,273,106,21,0.682,0.265,0.052
1948,314,65,21,0.785,0.163,0.052
1949,280,99,21,0.700,0.247,0.052
1950,296,83,21,0.740,0.207,0.052
1951,305,74,21,0.762,0.185,0.052
1952,222,157,21,0.555,0.393,0.052
1953,314,65,21,0.785,0.163,0.052
1954,316,63,21,0.790,0.158,0.052
1955,307,72,21,0.767,0.180,0.052
1956,213,166,21,0.532,0.415,0.052
1957,258,121,21,0.645,0.302,0.052
1958,291,88,21,0.728,0.220,0.052
1959,257,122,21,0.642,0.305,0.052
1960,315,64,21,0.787,0.160,0.052
1961,305,74,21,0.762,0.185,0.052
1962,312,67,21,0.780,0.168,0.052
1963,277,102,21,0.693,0.255,0.052
1964,283,96,21,0.708,0.240,0.052
1965,297,82,21,0.743,0.205,0.052
1966,291,88,21,0.728,0.220,0.052
1967,296,83,21,0.740,0.207,0.052
1968,157,222,21,0.393,0.555,0.052
1969,315,64,21,0.787,0.160,0.052
1970,301,78,21,0.752,0.195,0.052
1971,299,80,21,0.748,0.200,0.052
1972,298,81,21,0.745,0.203,0.052
1973,210,169,21,0.525,0.422,0.052
1974,303,76,21,0.757,0.190,0.052
1975,298,81,21,0.745,0.203,0.052
1976,307,72,21,0.767,0.180,0.052
1977,234,145,21,0.585,0.362,0.052
1978,248,131,21,0.620,0.328,0.052
1979,292,87,21,0.730,0.217,0.052
1980,305,74,21,0.762,0.185,0.052
1981,293,86,21,0.733,0.215,0.052
1982,292,87,21,0.730,0.217,0.052
1983,267,112,21,0.667,0.280,0.052
1984,250,129,21,0.625,0.323,0.052
1985,300,79,21,0.750,0.198,0.052
1986,314,65,21,0.785,0.163,0.052
1987,294,85,21,0.735,0.212,0.052
1988,314,65,21,0.785,0.163,0.052
1989,314,65,21,0.785,0.163,0.052
1990,303,76,21,0.757,0.190,0.052
1991,291,88,21,0.728,0.220,0.052
1992,289,90,21,0.723,0.225,0.052
1993,287,92,21,0.718,0.230,0.052
1994,294,85,21,0.735,0.212,0.052
1995,314,65,21,0.785,0.163,0.052
1996,306,73,21,0.765,0.182,0.052
1997,298,81,21,0.745,0.203,0.052
1998,303,76,21,0.757,0.190,0.052
1999,234,145,21,0.585,0.362,0.052
2000,299,80,21,0.748,0.200,0.052
2001,298,81,21,0.745,0.203,0.052
2002,307,72,21,0.767,0.180,0.052
2003,296,83,21,0.740,0.207,0.052
2004,281,98,21,0.703,0.245,0.052
2005,314,65,21,0.785,0.163,0.052
2006,307,72,21,0.767,0.180,0.052
2007,305,74,21,0.762,0.185,0.052
2008,300,79,21,0.750,0.198,0.052
2009,298,81,21,0.745,0.203,0.052
2010,301,78,21,0.752,0.195,0.052
2011,300,79,21,0.750,0.198,0.052
2012,296,83,21,0.740,0.207,0.052
2013,262,117,21,0.655,0.292,0.052
2014,314,65,21,0.785,0.163,0.052
2015,305,74,21,0.762,0.185,0.052
2016,283,96,21,0.708,0.240,0.052
2017,303,76,21,0.757,0.190,0.052
2018,292,87,21,0.730,0.217,0.052
2019,157,222,21,0.393,0.555,0.052
2020,307,72,21,0.767,0.180,0.052
2021,298,81,21,0.745,0.203,0.052
2022,241,138,21,0.603,0.345,0.052
2023,277,102,21,0.693,0.255,0.052
2024,297,82,21,0.743,0.205,0.052
2025,293,86,21,0.733,0.215,0.052
2026,201,178,21,0.502,0.445,0.052
2027,292,87,21,0.730,0.217,0.052
2028,314,65,21,0.785,0.163,0.052
2029,248,131,21,0.620,0.328,0.052
2030,309,70,21,0.772,0.175,0.052
2031,305,74,21,0.762,0.185,0.052
2032,278,101,21,0.695,0.253,0.052
2033,312,67,21,0.780,0.168,0.052
2034,305,74,21,0.762,0.185,0.052
2035,315,64,21,0.787,0.160,0.052
2036,313,66,21,0.782,0.165,0.052
2037,293,86,21,0.733,0.215,0.052
2038,314,65,21,0.785,0.163,0.052
2039,290,89,21,0.725,0.223,0.052
2040,306,73,21,0.765,0.182,0.052
2041,154,225,21,0.385,0.562,0.052
